site,beta,gamma,w_spec,entry_year,regime,natural_intake,mean_travel,site_label,w_label,regime_label
now,2.4,1.6,W_prefs,2026,optionZ,231.65489169017172,26.999805037611527,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,1.6,W_prefs,2030,optionZ,180.7228984152322,25.882038309197252,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,1.6,W_prefs,2035,optionZ,162.4879547528904,25.577098381153913,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,1.6,W_wprefs,2026,optionZ,222.76271432578085,26.61927973890043,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,1.6,W_wprefs,2030,optionZ,165.37921719463523,25.263785217314783,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,1.6,W_wprefs,2035,optionZ,148.88211884586318,24.995529691231717,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,1.6,W_att8,2026,optionZ,228.81498621731365,26.855040373325977,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.4,1.6,W_att8,2030,optionZ,163.81954652218974,25.244464974543472,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.4,1.6,W_att8,2035,optionZ,147.3602705511345,24.977596293975598,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.4,2.4,W_equal,2026,optionZ,317.5770420201176,29.641173887577054,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.4,2.4,W_equal,2030,optionZ,243.7450016539575,27.509375909096736,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.4,2.4,W_equal,2035,optionZ,215.66062855336622,26.810657643566152,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.4,2.4,W_pan,2026,optionZ,316.24516802273496,29.618929829330284,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.4,2.4,W_pan,2030,optionZ,243.01554129169762,27.517039550251464,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.4,2.4,W_pan,2035,optionZ,218.10123831663861,26.96211531619859,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.4,2.4,W_prefs,2026,optionZ,258.3445011369228,26.722344071745276,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,2.4,W_prefs,2030,optionZ,204.50416107562341,25.555807102038894,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,2.4,W_prefs,2035,optionZ,183.76417886541188,25.202820038226754,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.4,2.4,W_wprefs,2026,optionZ,252.20801359006643,26.43015081966275,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,2.4,W_wprefs,2030,optionZ,192.07840558899096,25.060265798454843,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,2.4,W_wprefs,2035,optionZ,173.9098942789591,24.806479766038997,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.4,2.4,W_att8,2026,optionZ,255.63427222846292,26.553977633758663,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.4,2.4,W_att8,2030,optionZ,191.45854889011798,25.069679809591054,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.4,2.4,W_att8,2035,optionZ,172.45229666180214,24.78631254489479,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0,W_equal,2026,optionZ,287.0186624881656,33.7442444783207,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0,W_equal,2030,optionZ,227.91588229183378,32.992966229145914,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0,W_equal,2035,optionZ,200.7135878935875,32.606369422724626,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0,W_pan,2026,optionZ,279.3121718429789,33.60937461987119,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0,W_pan,2030,optionZ,227.03051110082637,32.901917795462175,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0,W_pan,2035,optionZ,206.75124340596795,32.69042943479484,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0,W_prefs,2026,optionZ,170.08355318378764,30.07272118373044,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0,W_prefs,2030,optionZ,136.91126437706936,29.582759703038295,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0,W_prefs,2035,optionZ,122.10670061169088,29.26123316732715,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0,W_wprefs,2026,optionZ,152.14547970779984,29.37145667949429,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0,W_wprefs,2030,optionZ,118.17460175589095,28.728798460526345,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0,W_wprefs,2035,optionZ,105.96222974757183,28.45354578216419,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0,W_att8,2026,optionZ,158.86445742024773,29.63616603018165,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0,W_att8,2030,optionZ,115.71180741082193,28.611773809800095,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0,W_att8,2035,optionZ,104.21741078300266,28.380629455489533,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0.8,W_equal,2026,optionZ,302.3783168184541,31.387918312824404,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0.8,W_equal,2030,optionZ,236.60971979287214,30.104003114664888,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0.8,W_equal,2035,optionZ,209.30678788255682,29.682303219844133,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,0.8,W_pan,2026,optionZ,298.15223919189333,31.3187142163884,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0.8,W_pan,2030,optionZ,235.31738163552413,30.068406145237343,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0.8,W_pan,2035,optionZ,213.28663036949476,29.776986973372452,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,0.8,W_prefs,2026,optionZ,202.59138153366854,27.840349489304423,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0.8,W_prefs,2030,optionZ,159.01992326690578,26.97959363525981,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0.8,W_prefs,2035,optionZ,143.30279970791318,26.728025121950893,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,0.8,W_wprefs,2026,optionZ,188.07739539578384,27.26888280736025,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0.8,W_wprefs,2030,optionZ,140.9878527456925,26.211060021314804,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0.8,W_wprefs,2035,optionZ,127.78399998797192,26.017392049144245,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,0.8,W_att8,2026,optionZ,196.20292886366374,27.591762491474,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0.8,W_att8,2030,optionZ,138.61186849374508,26.134648433667547,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,0.8,W_att8,2035,optionZ,125.64692363063286,25.948302644876893,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,1.6,W_equal,2026,optionZ,309.83434861979555,29.95794823006217,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,1.6,W_equal,2030,optionZ,242.3832511486109,28.319464118023756,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,1.6,W_equal,2035,optionZ,213.27374631221815,27.686998066999838,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,1.6,W_pan,2026,optionZ,310.73113292400654,30.025992363687443,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,1.6,W_pan,2030,optionZ,241.7936206815173,28.35181502142955,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,1.6,W_pan,2035,optionZ,217.01550172699947,27.868786757833657,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,1.6,W_prefs,2026,optionZ,234.14625872733993,26.82961667908153,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,1.6,W_prefs,2030,optionZ,183.90814278555132,25.763245514058273,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,1.6,W_prefs,2035,optionZ,165.2984582049023,25.459900612774355,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,1.6,W_wprefs,2026,optionZ,225.5155418213307,26.46214760016026,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,1.6,W_wprefs,2030,optionZ,168.56826617070428,25.14595129770952,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,1.6,W_wprefs,2035,optionZ,151.91942925126932,24.888848926357213,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,1.6,W_att8,2026,optionZ,231.49304526598894,26.69293940418739,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,1.6,W_att8,2030,optionZ,167.33649543420358,25.140534120434697,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,1.6,W_att8,2035,optionZ,150.37511447287838,24.868718555732595,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,2.4,W_equal,2026,optionZ,316.1027109609058,29.379408546950096,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,2.4,W_equal,2030,optionZ,244.50128983332976,27.37310972803175,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,2.4,W_equal,2035,optionZ,216.4270533809994,26.69816616832059,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.5,2.4,W_pan,2026,optionZ,315.3094571271681,29.377113588886495,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,2.4,W_pan,2030,optionZ,243.67509048847614,27.37395169564644,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,2.4,W_pan,2035,optionZ,218.68026285630907,26.83470988609355,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.5,2.4,W_prefs,2026,optionZ,259.55933486734057,26.612905736622587,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,2.4,W_prefs,2030,optionZ,206.48372078172196,25.498055528615396,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,2.4,W_prefs,2035,optionZ,185.50120555478156,25.148729436241638,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.5,2.4,W_wprefs,2026,optionZ,253.63856270507875,26.33282435279518,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,2.4,W_wprefs,2030,optionZ,194.41203651518,25.016749575708026,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,2.4,W_wprefs,2035,optionZ,175.92809236122721,24.761492266814347,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.5,2.4,W_att8,2026,optionZ,256.99685909135417,26.453493902744057,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,2.4,W_att8,2030,optionZ,193.7951515118059,25.024091294788747,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.5,2.4,W_att8,2035,optionZ,174.49619998630328,24.740960778863897,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0,W_equal,2026,optionZ,289.86067454971857,33.21916480957309,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0,W_equal,2030,optionZ,230.97454434187702,32.472359281434436,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0,W_equal,2035,optionZ,203.34150102555614,32.078939285250655,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0,W_pan,2026,optionZ,282.7137794721448,33.09647609977598,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0,W_pan,2030,optionZ,229.77488466181535,32.379784007186636,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0,W_pan,2035,optionZ,209.25765667071428,32.16568547291079,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0,W_prefs,2026,optionZ,174.87976584014453,29.613289690575407,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0,W_prefs,2030,optionZ,140.7162943855077,29.114242416957328,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0,W_prefs,2035,optionZ,125.61451529095947,28.800765726121774,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0,W_wprefs,2026,optionZ,155.7007769255753,28.88119836636685,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0,W_wprefs,2030,optionZ,122.02156232743759,28.281823076075035,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0,W_wprefs,2035,optionZ,109.41705913277075,28.008354590914173,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0,W_att8,2026,optionZ,162.90422511015885,29.16421625787389,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0,W_att8,2030,optionZ,119.58231290036865,28.17279206481321,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0,W_att8,2035,optionZ,107.6904190109871,27.941653950116088,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0.8,W_equal,2026,optionZ,304.4045839704434,31.04270334941373,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0.8,W_equal,2030,optionZ,239.14729429424696,29.787976253125866,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0.8,W_equal,2035,optionZ,211.55939746017364,29.366932228039296,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,0.8,W_pan,2026,optionZ,299.6908561336484,30.960333208757103,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0.8,W_pan,2030,optionZ,237.7719423472853,29.748818413893854,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0.8,W_pan,2035,optionZ,215.37893538631855,29.45682624442832,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,0.8,W_prefs,2026,optionZ,207.0272577631781,27.593056042010975,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0.8,W_prefs,2030,optionZ,162.73732778280805,26.735336726882583,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0.8,W_prefs,2035,optionZ,146.72084327244676,26.488862359769172,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,0.8,W_wprefs,2026,optionZ,191.97889965539235,27.01241060477896,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0.8,W_wprefs,2030,optionZ,144.9356698167405,25.987053291010316,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0.8,W_wprefs,2035,optionZ,131.3815096256738,25.796235323077394,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,0.8,W_att8,2026,optionZ,200.11652480124917,27.332434771473054,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0.8,W_att8,2030,optionZ,142.42857486628475,25.906469673479776,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,0.8,W_att8,2035,optionZ,129.2777219514612,25.73199520934314,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,1.6,W_equal,2026,optionZ,309.1242758957554,29.670695142224485,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,1.6,W_equal,2030,optionZ,243.97764546395723,28.134323537011614,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,1.6,W_equal,2035,optionZ,214.82203663647485,27.520009092468847,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,1.6,W_pan,2026,optionZ,310.50478219244906,29.753047083151245,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,1.6,W_pan,2030,optionZ,243.27059611424184,28.15903929761179,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,1.6,W_pan,2035,optionZ,218.27597415969532,27.681846931702914,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,1.6,W_prefs,2026,optionZ,236.53795882079345,26.67968586756479,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,1.6,W_prefs,2030,optionZ,186.99002535374228,25.662558684314607,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,1.6,W_prefs,2035,optionZ,168.01936473544546,25.36073094078746,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,1.6,W_wprefs,2026,optionZ,228.15430124137333,26.324569459094416,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,1.6,W_wprefs,2030,optionZ,171.65879623236748,25.046355394946104,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,1.6,W_wprefs,2035,optionZ,154.93358922233898,24.803462526662123,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,1.6,W_att8,2026,optionZ,234.06091419772892,26.550694197742722,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,1.6,W_att8,2030,optionZ,170.76652843174062,25.05497476541384,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,1.6,W_att8,2035,optionZ,153.3013954841986,24.77751263885034,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,2.4,W_equal,2026,optionZ,314.7250793022552,29.137966973143474,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,2.4,W_equal,2030,optionZ,245.25744047588012,27.24998443418163,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,2.4,W_equal,2035,optionZ,217.1858351142665,26.598351819493093,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.6,2.4,W_pan,2026,optionZ,314.45405521716395,29.15452520897183,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,2.4,W_pan,2030,optionZ,244.33940066269162,27.244536402679962,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,2.4,W_pan,2035,optionZ,219.26436614410989,26.721132027541774,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.6,2.4,W_prefs,2026,optionZ,260.72324320396524,26.515294378513552,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,2.4,W_prefs,2030,optionZ,208.37966782795277,25.449244757628094,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,2.4,W_prefs,2035,optionZ,187.15957144010764,25.10343497026324,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.6,2.4,W_wprefs,2026,optionZ,255.00141732914457,26.24648959630361,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,2.4,W_wprefs,2030,optionZ,196.6384962831878,24.981180484685684,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,2.4,W_wprefs,2035,optionZ,177.85159779952272,24.724651554280317,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.6,2.4,W_att8,2026,optionZ,258.29790424180254,26.364352673640322,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,2.4,W_att8,2030,optionZ,196.02451013164583,24.98662082929497,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.6,2.4,W_att8,2035,optionZ,176.44388159495622,24.703781597046973,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0,W_equal,2026,optionZ,292.753678713878,32.74114808780697,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0,W_equal,2030,optionZ,234.0733300178883,32.000602950658234,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0,W_equal,2035,optionZ,206.02132761427765,31.601621490780083,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0,W_pan,2026,optionZ,286.14491238096053,32.6303717546619,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0,W_pan,2030,optionZ,232.568154693729,31.90585003139407,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0,W_pan,2035,optionZ,211.81806201694678,31.69029599591434,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0,W_prefs,2026,optionZ,179.74339637039967,29.20607463840567,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0,W_prefs,2030,optionZ,144.59182878365985,28.69782044429538,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0,W_prefs,2035,optionZ,129.1894414645647,28.392663759537243,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0,W_wprefs,2026,optionZ,159.30713566282748,28.443060249558034,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0,W_wprefs,2030,optionZ,125.9559753513682,27.88701910334559,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0,W_wprefs,2035,optionZ,112.95648008923801,27.616178186241928,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0,W_att8,2026,optionZ,167.34865923438787,28.757832066203008,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0,W_att8,2030,optionZ,123.54585488220798,27.786115344897166,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0,W_att8,2035,optionZ,111.25247237270166,27.55582641555788,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0.8,W_equal,2026,optionZ,306.43132617060456,30.730814690250657,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0.8,W_equal,2030,optionZ,241.66347304425798,29.505726205055534,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0.8,W_equal,2035,optionZ,213.803388950187,29.086140795683846,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,0.8,W_pan,2026,optionZ,301.2246961043811,30.63512935882922,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0.8,W_pan,2030,optionZ,240.20289959820977,29.462834507451838,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0.8,W_pan,2035,optionZ,217.46826627307703,29.171203146117094,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,0.8,W_prefs,2026,optionZ,211.39291271201964,27.378209698906502,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0.8,W_prefs,2030,optionZ,166.41145974448344,26.523407481122035,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0.8,W_prefs,2035,optionZ,150.10134787002633,26.281875806831298,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,0.8,W_wprefs,2026,optionZ,195.80002812038595,26.787946700866257,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0.8,W_wprefs,2030,optionZ,148.85123631997,25.79451425685895,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0.8,W_wprefs,2035,optionZ,134.9523394118941,25.606522704819838,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,0.8,W_att8,2026,optionZ,203.9428843459101,27.10483831733995,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0.8,W_att8,2030,optionZ,146.22160177790988,25.710378025183726,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,0.8,W_att8,2035,optionZ,132.88490294801898,25.546931182031027,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,1.6,W_equal,2026,optionZ,308.92018882430864,29.42177080083116,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,1.6,W_equal,2030,optionZ,245.54785882027943,27.969110410502655,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,1.6,W_equal,2035,optionZ,216.35240378339478,27.37321344558388,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,1.6,W_pan,2026,optionZ,310.3259601249553,29.50364342688582,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,1.6,W_pan,2030,optionZ,244.72904923458415,27.98668646150681,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,1.6,W_pan,2035,optionZ,219.5322611661865,27.5162757972609,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,1.6,W_prefs,2026,optionZ,238.83341245245984,26.547674456703767,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,1.6,W_prefs,2030,optionZ,189.96924418791883,25.57770714483137,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,1.6,W_prefs,2035,optionZ,170.6499843970917,25.277296509091876,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,1.6,W_wprefs,2026,optionZ,230.68242484390925,26.204198129568084,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,1.6,W_wprefs,2030,optionZ,174.64963529702058,24.962693713887955,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,1.6,W_wprefs,2035,optionZ,157.8507694190283,24.73291821965294,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,1.6,W_att8,2026,optionZ,236.52158986837796,26.425946571599805,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,1.6,W_att8,2030,optionZ,174.08374063330118,24.984217589793587,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,1.6,W_att8,2035,optionZ,156.13673724043085,24.70165896264013,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,2.4,W_equal,2026,optionZ,313.43881208548527,28.9153612200712,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,2.4,W_equal,2030,optionZ,246.01561012852557,27.13894079435501,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,2.4,W_equal,2035,optionZ,217.93889487547182,26.510043357046328,Ovingdean,All schools equal,Option Z (in force from 2026)
now,2.7,2.4,W_pan,2026,optionZ,313.673895637411,28.949748262365038,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,2.4,W_pan,2030,optionZ,245.01025192152767,27.127700335959645,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,2.4,W_pan,2035,optionZ,219.85430062257058,26.620111613974586,Ovingdean,Proportional to PAN,Option Z (in force from 2026)
now,2.7,2.4,W_prefs,2026,optionZ,261.83956730062147,26.428220879617125,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,2.4,W_prefs,2030,optionZ,210.19833497902175,25.408332112547626,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,2.4,W_prefs,2035,optionZ,188.74401823787312,25.065879550707468,Ovingdean,Published first preferences,Option Z (in force from 2026)
now,2.7,2.4,W_wprefs,2026,optionZ,256.3014094647343,26.16991002677341,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,2.4,W_wprefs,2030,optionZ,198.76481391143378,24.95257986905522,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,2.4,W_wprefs,2035,optionZ,179.68522907165797,24.69493442143364,Ovingdean,Weighted preferences (ranks 1-3),Option Z (in force from 2026)
now,2.7,2.4,W_att8,2026,optionZ,259.54121700874225,26.285261525851407,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,2.4,W_att8,2030,optionZ,198.15336263118493,24.956262910137657,Ovingdean,Attainment 8,Option Z (in force from 2026)
now,2.7,2.4,W_att8,2035,optionZ,178.29996150287977,24.673739440323423,Ovingdean,Attainment 8,Option Z (in force from 2026)
